,loss,test_loss,acc,test_acc
0,0.04242780185552035,0.04225758625113446,0.23295454545454544,0.2159090909090909
1,0.04191685673119365,0.041867211245108345,0.2727272727272727,0.2471590909090909
2,0.04152458387872447,0.04143158767534339,0.29261363636363635,0.4034090909090909
3,0.04092416239245502,0.040571170440618545,0.4090909090909091,0.4289772727272727
4,0.04000927630254036,0.03958509452101113,0.42045454545454547,0.4403409090909091
